,tweet,label,label2
166,ankara'da suriyeli bir şahıstan 14 bin paket kaçak ilaç çıktı... ankara,nefret,1
167,şehir parkındayım insanların ne konuştuğunu anlamıyorum o derece suriyeli dolu,hiçbiri,0
168,"twi̇tterde bi̇r arkadaş paylaşmişti ve di̇kkati̇mi̇ çekti̇,,, bahçeli mhp,sinin aldığı oydan fazlaymış ülkemizdeki suriyeli sayısı,,bence suriyeliler bahçeliden daha fazla konuşma hakına sahip,",hiçbiri,0
169,i̇stanbul da yaşayanlar sıçtınız kardeşim otobüstekinlerin hepsi suriyeli ve i̇stanbul’a geliyorlar size transfer getiriyorum,nefret,1
170,nehre giren suriyeli boğuldu,hiçbiri,0
171,"vatandaş: ""daha fazla suriyeli alınmamalı, olanlar da gönderilmeli""",nefret,1
172,"50 lira yevmiye ile çalışan, dışarıya çay servisi yapan suriyeli elemanım almanyaya kaçak gitmenin bir yolunu bulmuş. ona; şu an osmanlı topraklarındasın sen bizim ceddin emanetisin seni bırakmam deyip nasihat ettim. ama pek mutmain olmadı gibi. o paralara işçi bulmak zor",hiçbiri,0
173,"bakanlık: 100 binden fazla suriyeli i̇stanbul'dan ayrılıyor i̇çişleri bakanlığı, 12 temmuz'dan itibaren yürüttüğü çalışmalar kapsamında 100 binden fazla suriyelinin i̇stanbul'dan ayrılmak üzere olduğunu açıkladı.",hiçbiri,0
174,burak şalını kafama dolayıp başımı kapatmış sigara kokusu sinmesin diye ben suriyeli taklidi yapıp para dileniyorum,nefret,1
175,suriyeli bir mültecinin çizdiği resimmiş. kaç yıldır ev sahipliği yaptığımız ve bir sürü paralar harcadığımız insanların elinden çıkmış bir resim.,hiçbiri,0
176,"bu insanlar ülkemizde yıllardır efendi bir şekilde yaşıyorlar. hatta ben doğmadan önce de yaşıyorlardı. demek ki irklar ile bir sıkıntımız yok. suriyeliler sıkıntılı, hain, zalim bir millet olduklarını çok iyi gösterdiler. bu bakımdan ülkemde suriyeli istemiyorum.",nefret,1
177,"şunu kesinlikle unutmayın, türk'ün türk'ten başka dostu yoktur. türklerin başka bir millet ile de sıkıntısı yoktur. yıllardır ülkemizde birçok ırk ile birlikte yaşıyoruz. sıkıntı çıkaran olursa o zaman işler bozuluyor. suriyeliler büyük sıkıntı. ükemde suriyeli istemiyorum.",nefret,1
178,bu suriyeli adam benim göz zevkimi bozuyor,nefret,1
179,"sn. rte'nin din kardeşleri, rte'nin afişini yakmışlar. ""vatan sevgisini suriyeli çocukların gözlerinden öğreneceksiniz."" demişti. maaş, kira, gıda, sağlık vs. yardımları yaptı, yine yaranamadı. umarım türk'ün türkten başka dostu olmadığını anlamıştır. anlamış mıdır?",nefret,1
180,suriyeli kardeşlerimizin amk.,nefret,1
181,şükrü el kuvvetli | i̇lk arap vatandaşı 1891-1967 suriye'deki fransız işgaline karşı savaşan ve suriye siyasetine müdahaleyi reddeden en ünlü suriye devlet başkanı ve önde gelen suriyeli isimlerden biri. suriye fransızişgali şükrüelkuvvetli mısır tarihserisi pencereler,hiçbiri,0
182,irmağa giren suriyeli boğuldu,hiçbiri,0
183,bakan soylu'dan suriyeli çocuk açıklaması,hiçbiri,0
184,"kılıçdaroğlu'nun sivas'ta ""suriyelilere niye kızıyorsunuz? onlar ölümden kaçıp ülkemize sığındı. bunlara sebep olan yanlış dış politika uygulayanlara kızın"" demesi iyi bişey. suriyeli nefret söylemlerini bitirir inşallah.",hiçbiri,0
185,kim demiş jöle saçı döküyor diye siz hiç kel suriyeli gördünüz mü,hiçbiri,0
186,son daki̇ka.artik bu zi̇hi̇yetsi̇zli̇ğe dur deme zamanidir.kızlarımız çocuklarımız tehlike altındalar duyarsız kalmayalım.yüce türk milleti. suriyeli 10 sığınmacının denizli’nin kale ilçesindeki 14 yaşındaki n.d. isimli kız çocuğuna tecavüz ettiği iddia edildi. polis,nefret,1
187,"13 eylül cuma günü saat 19.00da atakum belediyesi düğün salonu'nda gazeteci - yazar ali ergin demirhan'ın katılımıyla ""suriyeli sığınmacılar ve biz: kardeş miyiz, düşman mı? "" başlıklı söyleşiye tüm samsun halkı davetlidir.",hiçbiri,0
188,suriyeli kürtler'den ‘güvenli bölge’ açıklaması - habervis,hiçbiri,0
189,peki ya hiç kimlik alamayan suriyeli? i̇stanbul’da kayıt için mobil merkezleriniz nerede? kimlik almak için başka bir şehre “sorunsuz” gidebilir miyiz??,hiçbiri,0
190,biz diyarbakırlı haci̇re ana'nın derdiyle hemhal olan aylan bebek gibi suriyeli masumların acısını yüreğinde hisseden bir kadroyuz. recep tayyi̇p erdoğan,hiçbiri,0
191,biride çıkıp demiyor ki anne'cim baba'cım oğlun kendi vatanı icin şehit olmadı ki vatan sağ olacak. elin suriyeli mültecisi savaşmaktan korktugu icin geldi onlar cafede filan türk kızlarına laf atarken oglunuz orda çatıştı.,nefret,1
192,i̇şsizlik oranı almış başını gidiyor! çiftçilerimiz var desek dışardan ihracat ve italat yapıyoruz.! hemşerimiz var desek ucuz çalıştığı icin suriyeli çalıştırıyor.! sonra bir haber oglunuz suriyede çıkan çatışmada sehit oldu.! tek bir kelime ağızlarda vatan sagolsun.!,hiçbiri,0
193,suriyeli mülteciler deswm linc yer miyim,hiçbiri,0
194,bugün bi grup oğlan suriyeli gördüm moralim bozuldu yine,nefret,1
195,"bugün türkiye'de 10 milyon işsiz insan varsa, bunun sebebinin akp hükümeti zamanında ülkeye giren 5 milyon suriyeli arap çomarı olduğunu neden kimse konuşmuyor? suriyelilerii̇stemiyoruz suriyelilerkardesimizdir suriyelileriistemiyoruz suriyeliler suriyelilerdefolsun",nefret,1
196,az sonra i̇stanbul’daki suriyeli sayısı açıklanacak.,hiçbiri,0
197,suriyeli kürtleri dinleyip haber yaptınız demek :) ayrıca tehtit yok kardeş bir gece ansızın,hiçbiri,0
198,"yol sorduğum insana kadar herkes suriyeli çıkıyor,yemin ediyorum örümcek ağı gibi kapladınız ülkeyi",nefret,1
199,"aid’de bir projede çalışıyorduk, gittiğimizde erkekler olmadığı için de rahattık. neyse deknekteyiz iki suriyeli abi geldi",hiçbiri,0
200,i̇çişleri bakanlığı: başka ile kayıtlı 35 bin suriyeli i̇stanbul'dan gönderildi,hiçbiri,0
201,haydi küba'ya gidek.. suriyeli de yoktur orada ohh miss..,nefret,1
202,ulan feribotta yanımda oturan suriyeli çocuk türk manita yapmış aq başımıza taş yağacak,nefret,1
203,ne enteresan memleket uluslararası anaokulu tabelası gördüm. görende egitimde çığır açtık sanacak. buraya gelen yabancı popülasyonunun %90 nı suriyeli be kardeşim...,hiçbiri,0
204,"15 temmuzda tünele, otele, mahalle aralarına tüneyen, meclisten kafasını eğe eğe kaçan, ortalık sakinleşince gelip meydanda carlayan akpden 100bin suriyeli terörist sınırı aşıp askerimize saldırıp poster yakarken başını kuma gömen akplilerden ne bekliyorsunuz? kumpastescillendi",nefret,1
205,"suriye demokratik konseyi’nin eş başkanı i̇lham ahmed, kürt güçlerinin bir kısmının türkiye sınırından ufak çaplı geri çekilmesiyle birlikte, suriye’nin kuzeydoğusunda olası bir “güvenli bölge” için iyi bir başlangıç yapıldığını söyledi",hiçbiri,0
206,suriye'liler üzerinden kirli senaryolar oynanmaya devam ediyor sosyal medya platformlarından kanada'ya mülteci alınacak yalanını yazıp suriyeli mültecileri valiliklere yönlendirip olası bir kargaşa çıksın diye yoğun çaba sarf edenler var hainlik her platformda devam ediyor,hiçbiri,0
207,dükkana gelen suriyeli 1 su alıp 200 tl uzatmıştır ben:,hiçbiri,0
208,suriyeliler ülkede nasıl bir algı görünüm oluşturduysa ne giysek taksak suriyeli misin suriyeli gibi olmuşsun lafı duyar oldum etrafımda bıktım gerçekten bu durumdan hayır arkadaş eşofmanla çıksak bile aynı şey kendi ülkemde yabancı gibi hissediyorum arada bu ne ya,hiçbiri,0
209,suriyeli açız diyor neden bunlarda ahlak yok hadi ülkenize,nefret,1
210,"2- i̇slami bir değer olan muhacir/ensar anlayışıyla yaklaştığımız suriyeli 'muhacirleri' okulda, otobüste, belediyede, sosyal yardımlaşma vakıflarında, hastanede, postahanede görüyoruz ancak camilerde neden göremiyoruz ?",nefret,1
211,kılıçtaroglu daha ne desin. suriyeli ıere kızmayın onları ulkeye gstirenlere kızın diyor fakat suriye de yangına körükle giden akp li şerefsizlere niye böyle yapıyorsun diyen akp li mi var kalkarlar kılıçtaroglu na şimdi köpek gibi saldırırlar.,nefret,1
212,"arkadaşlar çok afedersiniz ama bu amına koduğumun bazı yandaş medyaları (atv,startv,trt,ahaber) suriyeli yavşaklar taciz kavga gibi olaylara karıştığı zaman neden yabancı uyruklu diyorlar anani̇z si̇ki̇m si̇zi̇n cok üzgünüm arkadaşlar tekrardan",nefret,1
213,suriyeli ailenin tehlikeli yolculuğu.,hiçbiri,0
214,kozuva’ya ait cipin çarptığı suriyeli hayatını kaybetti!,hiçbiri,0
215,"kim sizi devlet yaptı? fransız'ın çizdiği sınırla devlet mi oldunuz? kilis'teki adamın amcası halep'te kaldı, şam'daki adamın dayısı hatay'da... herifler geliyor araya sınır çiziyor; buradaki akrabalar türkiyeli, oradakiler suriyeli oluyor. komedi gibi! +",hiçbiri,0
216,"şahit olduğum muhabbetteki türk, muhatabı olan suriye vatandaşını, osmanlı zamanında ihanetle suçluyordu, suriyeli de osmanlı'nın kendilerine zulmettiğini söylüyordu. dilimin ucuna çok söz geldi de, söyleyemedim. burada, onlara söylemek istediğim şeyleri söyleyeceğim. +",hiçbiri,0
217,"bugün ""suriyeliler"" konusunda, bir 'suriyeli' ve bir türk'ün tartışmasına şahit oldum; içinde bulundukları cehaletten dolayı ben utandım! bununla alakalı küçük bir araştırmanın sonucu olarak bir flood yazayım dedim. +",hiçbiri,0
218,camide kucağına suriyeli kadın düşen imamla kapışır,nefret,1
219,-çırpıcı mahallesinde torbacılara baskın cok sayıda silah ve yarım kıloya yakın uyusturucu bulundu. -yeşiltepe mahallesinde dehşet bir afgan uyruklunun boğazı kesildi -veliefendi de bir evde kanada uyruklu üni. öğrencisine 7 surıyelı 10 gun boyunca ıskence ettiği ortaya cıktı.,nefret,1
220,"şanlıurfa'da kimliği belirsiz kişi ya da kişilerce sosyal medya üzerinden kanada'ya suriyeli göçmenlerin alınacağı haberleri yayıldı. bunun üzerine haberi duyan yüzlerce suriyeli göçmen, başvuru yapmak için valilik binasına gitti ancak şanlıurfa i̇l göç i̇daresi, haberi yalanladı.",hiçbiri,0
221,türkiye'de suriyeli beğenmeyen türklerin avrupa'da imajı :))),hiçbiri,0
222,otobus durağında beklerken amcanın biri çevirdi beni. suriyeli misin diye soruyor sen böyle fasih turkce konuşan suriyeli gördün mi amca ? hayır bide böyle giyinmen için ailen mi zorladı diyo hasbunallah,hiçbiri,0
223,okuduğum kitaptan bile suriyeli çıktı,nefret,1
224,"artık burası türkiye değil resmen suriye oldu , türkten çok suriyeli görüyorum görmek istemiyorumm",nefret,1
225,kanada eger siginmaci alicaksan su an suriyeli olabilirim.,hiçbiri,0
226,suriyeli arkadasim ve ben,hiçbiri,0
227,suriyeli bir bolge insaniyim. cunku liyaketsiz yonetim anlayisinin getirisi ile 2. sinif vatandas gibiyim.,hiçbiri,0
228,"markette bir çocuğun aldığı eşyalara parası yetmedi. türkçesi bir garipti. 'ben veririm tamam.' dedim. 'hayır almam.' dedi. arkadaki bir beyfendi de al diye zorlayınca, ""ben suriyeli değilim abi, ben türkmenim almam."" dedi. kocaman bir tarihi özetledi ve gitti.",nefret,1
229,yemeksepeti'nde bizim mahallenin muhtarı suriyeli... siz yatın kalkın reis'e dua edin.,nefret,1
230,diğer tüm takımlar fetönün orasını burasını yalarken fetö ile tek mücadele eden takımdır . fetö sayesinde suriyeli defalarca şampiyon yapılmıştır bu buhün bir kez daha kanıtlandı.,nefret,1
231,suriyeli veya başkası.bunun yapan tek kelime ile orospu çocuğudur.dini kitabı ırkı olamaz.,nefret,1
232,suriyeli dışında giderm var,nefret,1
233,sanırım tsli olıcam benya çok yakısıklı topçular var nerede çingene suriyeli tipli adam varsa gsde mq,nefret,1
234,eskiden nereye baksam sen vardın şimdi suriyeli,nefret,1
235,daha büyük problemlerim olabilirdi mesela ya suriyeli olsaydım,hiçbiri,0
236,adana’yı suriyeliler işgal etmiş olabilir mi?? her yer suriyeli! türk yok gibi...,nefret,1
237,almanya'daki suriyeli mültecilerin tatil için ülkelerine gittiklerine dair haberler yalanlandı peki mülteciler kendi memleketlerine giderse ne olur? avrupa'da ve türkiye'de yasalar ne diyor?,hiçbiri,0
238,bu kedi kesin suriyeli başka izahı yok 6 yavru ilkkez gördüm,nefret,1
239,suriyeli değilim bir tek lol,hiçbiri,0
240,yalan haber hızlıca yayıldı! i̇nanan valiliğe koştu>>>,hiçbiri,0
241,"memleketi öyle bi bataklığa soktular ki, ya zam geliyor yada suriyeli geliyor.. allah yar ve yardımcımız olsun..!!",nefret,1
242,suriyeli'nin basari hikayesi... hersey 4 sene once 40 metrekarelik bir yerle basladi...,hiçbiri,0
243,"şanlıurfa’da sosyal medya üzerinden suriyeli sığınmacıların kanada’ya yerleştirecekleri haberini alan yüzlerce suriyeli, başvuru yapmak için valilik binasına akın etti. saatlerce sırada bekleyen suriyeliler, haberin asılsız olduğunu öğrenince hayal…",hiçbiri,0
244,hagev bayanlar atölyesi suriyeli savaş mağduru hanımlarla faaliyetlerine devam ediyor. onlara çeşitli el işi ve örgü ve yemek yapma eğitimleri vererek üretime katkı sağlamalarına destekçi olurken kendilerinin de kazanç sağlamalarına vesile oluyoruz.,hiçbiri,0
245,türkiye'ye en çok turist suriye'den geldi....her bayramda memleketlerine ülkelerine gidip tekrardan türkiye'ye dönüş yapıyorlar....çok seviyorlar türkiye'yi. bir türlü vazgeçemiyor kopamıyorlar...onbinlerce suriyeli turistte şuanda sınır kapılarında bekliyor giriş yapmak i̇çin,hiçbiri,0
246,suriyeli türk manita yapmiş ben yapamadim,nefret,1
247,"suriye kürtlerden ""güvenli bölge"" açıklaması suriye'de türkiye ile abd'nin belirlediği güvenli bölgeden çekilmeye başlayan kürt gruplar, iki ülke arasındaki anlaşmanın uygulanması konusunda iyi bir başlangıç yapıldığını belirtti.",hiçbiri,0
248,suriyeli sevgili mi yapsam diye düşünmüyor değilim ne de olsa dna larında gitmek yok,nefret,1
249,cürete bak ...dağdan gelmiş bağdakini kovacak ...kendine gel suriyeli ...burası türkiye cumhuriyeti ...yerinizi haddinizi bilin ..,nefret,1
250,suriyeli göçmen konusunda birleşmiş milletler gibi uluslararası kuruluşların daha aktif katkıda bulunması gerekmektedir.,hiçbiri,0
251,"yönelik siyasal destek, eğitim yardımları, sosyal yardımlar, meslek kursları, tecrübe aktarımı gibi her bir ölçekte bürokratların somut talepleri ve katkıları netleştirilmesi ve müzakere etmesi gerekmektedir. suriyeli göçmenler sadece türkiye’nin değil tüm dünyanın meselesidir.",hiçbiri,0
252,bu ülke'de suriyeli değilsen bir hiçsin!,nefret,1
253,"kilis’te suriyeli nüfusu türk nüfusunu geçmiş, vatan elden gidiyor geçmiş olsun arkadaşlar",nefret,1
254,"sosyal medyadaki yalana inanan suriyeliler, valilik binasına akın etti suriyeli sığınmacıların en yoğun olduğu illerin başında gelen şanlıurfa'da sosyal medyada elden ele dolaşan bir haber üzerine yüzlerce kişi, sabahın erken sa... tamamı: haberler",hiçbiri,0
255,suriyeli'leri başımıza iyice bela ettiniz allah belanızı versin,nefret,1
256,"suriyeli mazlumların kanında, esat kadar, bae-suud-mısır-i̇srail.abd ile hareket eden, suriyelileri kışkırtan bazı siyasetçilerin de vebali var. onların kim olduğunu herkes biliyor. şimdi sn.cumhurbaşkanı'nın çözmeye çalıştığı bu sorunu aynı ekip eleştiriyor hayret ki ne hayret.",hiçbiri,0
257,tramvayda 5 aylık çocukla ayakta duran suriyeli kadına yer vermeyecek kadar milliyetçi olacak ne yaşadınız.,hiçbiri,0
258,ne kadar boş konular.yok falcoa yok transfr yok futbol yok basketbol.ya bir doktor nöbetini para karşılığı suriyeli bir doktora sattı.o da küçück bebeğe antibiyotk verip öldürdü.bndan daha önemli ne olabilr.yrn sizn de veya sizn çocuğnzn da başına glbr aliemiricinadalet,nefret,1
259,"bugün, 18 yaşındaki suriyeli eleman mesleki yeterlilik kursunda kuaförlük belgesini almış, devletten destekli dükkan açacakmış. okulu bitirdiğimde bana bir lira yardım etmeyecek kendi devletim. aldığım krediyi zorla isteyecek devletim. türkiye'de; türk'ten garibanı yok, net!",nefret,1
260,"suriyeli rolündeki provakasyonculara suriyeli kimliği verip i̇dlip’e şam’a göndermek lazım, rolünü beğenmedik çalışsın biraz",hiçbiri,0
261,suriyeliler türkiye'den memnun değil - suriyeli haberleri sonhabersamsun samsun suriyeli suriye türkiye haber samsunhaber,hiçbiri,0
262,türkiye ağustos ayı boyunca 8.901 suriyeli'yi sınırdışı etmiş. bunun 2 katı suriyeli çocuk doğmuştur tabi o ayrı konu.,nefret,1
263,suriyeli bir vatandaşın evinde i̇nternet hattı gitmiş. bunun için 112 yi aramışlar. ve olay yerine gittik. diyeceklerim bu kadar.,nefret,1
264,"suriyeliler üzerinden provakasyon. bir suriyeli rolünde, bir türk rolünde. açık açık yalanla tahrik peşindeler!",hiçbiri,0
265,"sosyal medya üzerinden suriyeli sığınmacıların kanada’ya yerleştirecekleri haberini alan yüzlerce suriyeli, kandırıldığını fark etti.",hiçbiri,0
266,akvaryum yapmışlar aşağıda o kadar suriyeli varki cam faunusta hiç balık görünmüyordu hepsi tepeye kaçmış :) fuckofsuriye,nefret,1
267,"hoca vaazında suriyeli sevdasından bahsediyor,,!! iyi güzel de kafanı bir çevir de bak bakalım cemaate kaç suriyeli var..",nefret,1
268,çocuk i̇sti̇smari dosyasi : denizli’nin kale i̇lçesinde 10 suriyeli 14 yaşındaki küçük kız çocuğuna istismar,nefret,1
269,"i̇stanbul'daki suriyelilerin durumu... i̇çişleri bakan yardımcısı ve sözcüsü i̇smail çataklı: 100 bin suriyeli kayıtlı olduğu şehre, kampa gönderildi",hiçbiri,0
270,"i̇çişleri bakan yardımcısı ve bakanlık sözcüsü i̇smail çataklı ""i̇stanbul dışında hiç kaydı olmayan 4 bin 606 suriyeli kamplara gönderildi. başka ile kayıtlı yaklaşık 35 bin kişi de i̇stanbul'dan gönderildi"" dedi.",hiçbiri,0
